groupid;url;title;review_id;sentence_id;text;annotation 1;annotation 2;annotation 3;label
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;35;8;Kada bi se bar drugi doktori ugledali na njegov nacin rada!;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;36;1;Dr Finderle je KRALJ !;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;36;2;odusevit ce vas njegova profesionalnost i smirenost.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;37;1;Docent Finderle mi je vodio trudnoću i porodio me.;neutral;neutral;positive;neutral
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;37;2;Sve same pohvale zaslužuje boljeg,stručnijeg,ljubaznijeg doktora nisam srela.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;37;3;Hvala bogu pa sam na njega naišla tako da svoju drugu trudnoću i porod mogu pamtiti samo po najljepšem iskustvu.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;37;4;Uz njega se osjećaš sigurno sve ti ljepo objasni,sve ga možeš pitati uvjek krajnje ljubazan.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;37;5;Svima bih ga preporučila .;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;38;1;Divan čovjek odličan stručnjak vodio mi trudnoću i porodio me uvijek bih bila njegov pacijent.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;38;2;Izuzetno ljubazan i drag doktor.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;38;3;Svakome preporučujem ovog divnog stručnjaka.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;39;1;Dr Finderle je zakon.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;39;2;Vodio carski rez profesionalno.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;39;3;On čak nije ni bio moj izabrani doc, ali je sve obavio kako treba.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;39;4;Svima preporučam!;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;40;1;Mnogo nam je pomogao, bio vrlo pažljiv i strpljiv, čak je i disao s nama kroz trudove!;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;40;2;Iako je beban bio na zadak nijedne sekunde me nije bio strah i mogla sam s puno povjerenja prepustiti se doktorovom vodstvu.;positive;positive;positive;positive
4;https://najdoktor.com/aleks-finderle/d12654;Aleks Finderle;40;3;Kada bih mogla birati tko će mi poroditi slijedeće dijete, definitivno bih željela da to bude dr.Finderle.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;41;1;Dr. Božić mi je 2016 spasio život.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;41;2;Nedavno sam ga srela i sjeća se svakog detalja operacije.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;41;3;Jako predan svom poslu, uljudan i profesionalan.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;41;4;Njegov osmijeh na licu mi puno značio ?;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;41;5;ČOVJEK s velikim Č.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;42;1;Hvala Vam što ove godine slavim 24. rođendan novog života.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;42;2;Hvala Vam za ljudskost i profesionalnost u svakoj situaciji;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;43;1;Nažalost dr Bozic nije odgovorio ni na jedno moje pitanje vezano uz stanje i daljnje mogucnosti ishoda bolesti.;negative;negative;negative;negative
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;44;1;Doktor za 10 ,,,;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;44;2;Vjecito u bolnici i večinom dostupan.;positive;positive;neutral;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;44;3;Operirao me kad nitko nije htio ni pogledati ,, spasio me .. HVALA;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;45;1;Čovjek mi je prije 21 godinu spasio život;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;45;2;Čovjek je i profesionalac sve ove godine.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;45;3;Hvala dr. Božić!;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;46;1;Profesor Božić je prekrasan, stručan, nadasve ljubazan doktor neurokirurg.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;46;2;Imam samo riječi hvale jer ne samo što je izvrstan u svom poslu već je plemenit, pažljiv i brižan kao ljudsko biće.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;46;3;Nakon operacije kralježnice sretna sam što sam bila u njegovim rukama i njegovom timu.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;46;4;Sve pohvale cijelom njegovom odjelu.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;46;5;Preporučila bih ga svima.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;47;1;Kako u primjeni medicinskih usluga, tako i prema više ostalih karakteristika (razina pomoći, ljubaznost, zakonitost i etičnost, vrijeme čekanja, osoblje) pripada u najviši vrh u zvanju u svojoj struci.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;48;1;Jedan od najboljih doktora kojima sam ikad došla u ruke.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;48;2;Njegov pristup prema bolesniku je nešto posebno koje se rijedko viđa u našim prostorima.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;48;3;Prije svega čovjek, a onda liječnik.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;49;1;Izvrstan liječnik,ali prije svega čovjek!;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;49;2;Spasio život mome sinu i jedini vjerovao u njegov oporavak.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;49;3;Ujedno smo imali čast da mu bude krizmani kum.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;49;4;Operirao nekoliko članova moje obitelji i svi mu bezuvjetno vjerujemo.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;49;5;Dragi naš kume hvala vam na životu i hvala vam do neba!;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;50;1;Prof Boris Božić je jedan od najboljih neurokirurga u Vinogradskoj bolnici.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;50;2;Njegov sam pacijent , za doktora mogu reći samo riječi pohvale .;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;50;3;Preporučila bih ga svima tko god ima problem za kralježnicom.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;50;4;Veliko mu hvala , hvala mu do neba.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;51;1;Slazem se sa ovim komentarima, kada bi bar takvi bili i drugi liječnici i medicinsko osoblje.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;51;2;Doktor mi je na vrlo taktičan, jednostavan način objasnio moju bolest, operativni zahvat koji je bio neophodan i postoperativni tijek.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;51;3;Boljeg doktora nisam srela i od mene ima same preporuke.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;52;1;Do sada se nisam susrela sa takvim doktorom.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;52;2;Sve rijeci hvale.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;52;3;Profesor Božić je doktor sa strpljenjem koji ce sve ljepo objasnit prije operacije, a nakon operacije brine za svoje pacijente.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;52;4;Preporucila bi ga svima tko ima problem sa kraljeznicom jer takvog doktora kakav je profesor nema njigdje.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;52;5;Dok su svi drugi doktori govorili da meni nije nista, da te bolove koje imam budu prosli sami od sebe, jedino je profesor Božić pokazao interes i rijesio moj problem.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;52;6;Svaka cast profesoru.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;53;1;Prvenstveno stručan doktor,strpljiv,uvijek na raspolaganju.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;53;2;Doslovno mi je djetetu spasio život,zahvalni do neba.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;54;1;Susretljiv i temeljit doktor.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;54;2;Ogromno životno i profesionalno iskustvo.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;54;3;Rzumije čovjeka, ima strpljenja, ugodno te primi i poštenjačina.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;54;4;Mnogi bi se mogli ugledati i na njega.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;54;5;Dr. Božića bih svakako preporučila.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;55;1;Jednostavnim i razumljivim jezikom dao mi je do znanja da je operativni zahvat jedino dugoročno rješenje za moj puknuti disk.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;55;2;Kratak i jezgrovit u opisu problema i učinkovit u njegovu uklanjanju.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;55;3;Boravak u bolnici prije i nakon operacije mogu opisati samo riječima pohvale za svo osoblje koji su u timu profesora Božića.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;55;4;Posebno veliko hvala svim sestrama odjela neurokirurgije.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;55;5;Veliko Vam hvala profesore, još jednom;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;56;1;Profesor Božić je jedan od rijetkih doktora koji mi je od prvog dana posvetio maksimalnu pažnju i brigu oko problema sa kralježnicom.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;56;2;I prije i poslije operacije dao mi je sva potrebna objašnjenja i dolazio u kontrolu kako se osjećam.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;56;3;Imam sve pohvale za njgovu ljubaznost, stručnosti i humanost.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;56;4;I nakon svega i dalje vodi brigu o meni kao o svom pacijentu.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;56;5;Sve preporuke za profesora Božića.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;57;1;Prije operacije izuzetno profesionalno a nakon operacije pun strpljenja i volje za objašnjavanje zahvata i dalje prati pacijenta, vidi se da brine.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;57;2;Posebno ističem njegovu ljubaznost, stručnost i ljudski pristup pun razumijevanja i moram priznati da me je to vrlo ugodno iznenadilo kao pacijenticu koja je trebala pomoć u državnoj bolnci...;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;58;1;Ležala sam u Vinogradskoj bolnici zbog prijeloma kralješka.;negative;neutral;neutral;neutral
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;58;2;Poslije 6 tjedana došla sam na kontrolu.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;58;3;Iako sam bila naručena kod prof. Rotima, bio je dr Božić, potpuno nezainteresiran, nisam sigurna da li me je uopće pogledao, niti pregledao, na mene je potrošio 3-4 minute svoga vremena, pišući samo na kompjuteru da dodjem na kontrolu za koji tjedan.;positive;negative;negative;negative
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;58;4;Zar se to zove pregledom?;negative;negative;negative;negative
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;58;5;"Usput upitavši, a gdje vi stanujete i ""zašto ste uopće došli u Vinogradsku?";negative;negative;sarcastic;negative
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;58;6;"Vašim problemom bavi se Traumatološka bolnica I možete ići tamo.""";negative;negative;negative;negative
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;58;7;Rekla sam mu da stanujem na Tuškancu i da mi je Vinogradska najbliža.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;58;8;Ako mogu ići u Vinogradsku i ako sam kod njih ležala, dobila jewett brace, zašto me odjedanput upućuje u Traumatološku?;negative;negative;negative;negative
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;58;9;Možda je, kad netko izgubi interes za rad sa pacijentima, kucnuo čas za povlačenje.;negative;negative;negative;negative
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;59;1;Sve što mogu reći za dr. Božića su samo riječi pohvale.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;59;2;Prije svega izrazito stručan, ljubazan, otvoren.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;59;3;Sa njim možete razgovarati o bilo kojem problemu, saslušat će vas i pokušati vam pomoći najbolje što može.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;59;4;Jako sposoban doktor, da radi u garaži, sve bi funkcioniralo jer je on toliko divan.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;60;1;Imao sam jako bolno iskustvo sa puknućem diska L5S1 i srećom sam završio kod doktora Božića koji me je spasio.;mixed;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;60;2;Od prvog dana stručan pristup i maksimalno se potrudio da obavi operaciju čim prije.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;60;3;Čovjek me je spasio i dan danas 8 god. nakon operacije ima stručan i ljubazan pristup.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;60;4;Zahvalan sam mu što dan danas hodam i sve je u redu.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;61;1;Prof.dr.Božić najdivniji je doktor koji me je doslovno spasio svojom stručnošću i izrazitom profesionalnošću prilikom obavljanja operacije LS kralježnice u studenom 2016.godine.;positive;positive;positive;positive
4;https://najdoktor.com/boris-bozic/d9913;Boris Božić;61;2;Posebno bi istaknula njegov trud da detaljno objasni svaki korak vezan uz obavljanje operacije kao i potpunu podršku i stručnu pomoć nakon obavljenog operativnog zahvata u vidu pružanja potpore u odabiru postoperativne rehabilitaciju.;positive;positive;positive;positive
